mc_run_id,diet_group,mean_ghgs,mean_land,mean_watscar,mean_eut,mean_ghgs_ch4,mean_ghgs_n2o,mean_bio,mean_watuse,mean_acid,sd_ghgs,sd_land,sd_watscar,sd_eut,sd_ghgs_ch4,sd_ghgs_n2o,sd_bio,sd_watuse,sd_acid,n_participants
212,veggie,3.711873400583333,5.292148149583333,14758.041636666667,21.403995348333336,0.7080992500833333,0.31747507325,189.7295563,545.32019035,20.6790875075,1.2469897340833334,1.7073419111666668,6764.250284333332,7.217538648333334,0.35171358175000006,0.12870688133333333,106.30000476333333,205.61047203333337,7.750771479333333,15751
213,fish,5.26761118775,5.69468895275,20158.334149166665,26.104372320833335,0.7675229780833334,0.30848639408333334,153.47866912499998,800.3325088,26.945397266666664,1.8605636771666667,2.454737717,7751.270187916667,9.81252757625,0.3418365929166667,0.13117859083333333,68.1165149575,336.339001025,9.645755486083333,8123
213,meat,8.735441641916667,15.526543255,21756.858374166666,33.900826083333335,1.33164091725,0.5995862468333334,274.5790812166667,820.5597129666667,40.4172489,2.8456753749166666,8.710484818083332,7104.432451583333,9.132988832499999,0.4160995540833334,0.23245158816666667,109.88396634333333,271.18189508333336,10.142795420333334,11971
213,meat100,14.513680348333333,32.88178214916667,25397.477855833335,46.95113718416667,2.10930404475,1.0743200401666668,471.836532525,923.6038981,60.066654120833334,5.904087032,19.166918188333334,7638.213174666666,15.170199787500001,0.7513258431666667,0.47717883158333335,209.525628375,267.864853025,17.628277,8286
213,meat50,6.226247460083333,8.64088631675,19412.389990833333,27.620531299166668,0.9694233624166667,0.39259949675,187.145915175,755.5484008416666,31.04664840166667,1.8620076681666669,3.608853474416667,7330.124874166667,8.235152581416667,0.3318101505,0.14220881216666667,72.18326632,280.28804214166666,9.0884791075,9332
213,vegan,2.7992973139166666,3.969234828416667,18134.734385833333,15.6221606725,0.12947058858333335,0.21171999824999999,94.29833424499999,657.09216055,12.9027022625,1.1445407689166667,1.5467226490000001,8664.92727125,8.33865276775,0.13297009066666668,0.08960987108333333,50.26802547,348.0757424333333,6.161880439333333,2041
213,veggie,4.529031563916667,5.348784977166666,18490.679973333336,21.213811675833334,0.6612836794166667,0.2722007269166667,142.83958794166668,644.6731831416668,24.144377528333333,1.6416930185,1.974943809,7841.529014666667,7.521976935916666,0.33506152483333335,0.120223755,67.3206973475,255.90242580833333,9.27278944725,15751
214,fish,4.49759511325,7.942349886749999,24103.784254166665,22.028945323333332,0.7196402214166667,0.3285491916666667,185.76211068333336,865.9376290416667,23.367127767499998,1.4559390714999998,2.63264802575,11328.612195666667,7.648309868916667,0.3330461679166667,0.16181997583333332,96.0535928975,451.9017994916667,7.893935697666667,8123
214,meat,5.84053977,10.246354944,25073.390564999998,30.25633188,1.2908968363333333,0.4622451230833333,205.85375410833333,895.6749120999999,29.29846231,1.40944134375,2.9522300341666665,9626.191778416667,7.247637515083333,0.42514039725,0.15756759716666666,94.44957693333333,375.17773303333337,7.190915806666666,11971
214,meat100,8.103049392833332,15.1498118575,30081.83479416667,42.111280431666664,2.0994948313333333,0.66224021175,244.42412539166665,1052.0778320916668,36.09436185333333,2.172055202333333,4.960827167833333,10041.823443333333,11.123354755666666,0.7756654676666667,0.21903383241666666,107.49036646416666,377.93818197499996,8.873929472416668,8286
214,meat50,4.83738392375,8.387660387166667,23471.01375,23.97394272833333,0.9334171166666666,0.3684152480833333,189.47364720833332,834.3289773583333,25.205544508333332,1.3865236595,2.60304077725,10874.2073045,7.120644934083334,0.33412731658333333,0.167810771,102.89216111,419.92804036666666,7.523115371833334,9332
214,vegan,2.57598219875,6.797589219083334,16012.468255833335,11.137290966166667,0.17325885966666665,0.22094402791666667,111.38698134416667,388.62770177500005,11.0469022375,1.0326888869166666,2.58338262225,8813.612514333334,5.3156155725,0.18110145366666666,0.149377809,92.27950354333332,217.190997075,4.597770784416666,2041
214,veggie,4.047242776083333,8.120733969666666,21842.946840833334,17.634422405,0.6749040313333333,0.30013414516666664,189.816896875,713.7167215083333,21.201757479166666,1.4327466350833333,2.689513187833333,11456.770809166666,6.665662063166667,0.34767987891666663,0.1772633835,116.94948147999999,442.401594125,8.0975663595,15751
215,fish,5.2266462965,6.214375588,31999.137764166666,22.5063552275,0.71813940275,0.3665758589166666,129.856913425,1473.12693525,22.32816153,1.83638525725,2.53893195675,18877.223560833332,8.428252884083333,0.322085267,0.13183561391666668,46.01764627916666,921.1657151833333,7.731998561666667,8123
215,meat,8.116355127416666,15.136317400000001,38007.22540833333,33.701305857499996,1.3886716815,0.5860762591666667,188.052560875,1793.0845551666669,34.24215551166667,2.4393111655,7.3824093164999995,19545.675595833334,9.925861126416667,0.47476756475,0.14691807441666668,52.514852637500006,938.064631475,8.012484989666666,11971
215,meat100,12.6186816875,29.750531928333334,41853.01141166667,49.763429224166664,2.38964327875,0.8928236259166668,254.25002329999998,1950.4326469999999,49.68837545583333,4.598852236166667,15.839159069166667,20432.437619166667,20.277266305,0.9657089438333334,0.2673175080833334,82.95575684083333,994.0180720916666,14.236017049166668,8286
215,meat50,6.012057803083334,9.03365086925,33910.08308916666,26.110043105000003,0.9463072120000001,0.4304979399166666,149.42684165,1571.45158475,26.174064597500003,1.8436465826666666,3.3781870496666664,19345.46211,7.549673436916667,0.31815033083333333,0.12321096783333334,46.959293125833334,943.8851700916666,7.365162208166667,9332
215,vegan,2.5801174191666667,3.728804005,12062.941180833333,14.566465121666667,0.11601287708333334,0.181071189,71.83242242749999,373.073339525,11.537852096666667,0.9381437411666668,1.62834264625,7064.499276166666,8.08655666325,0.12638353833333335,0.07275969475,35.36628404166667,218.91180132499997,5.22960528125,2041
215,veggie,4.228511107666667,5.262956166916667,27442.105868333336,17.659692479166665,0.5751008455000001,0.2981503565,109.033884125,1030.1555823,19.352309487499998,1.5650097116666668,2.052527189666667,18760.902530833333,5.98256436875,0.2905117443333333,0.10662022683333333,42.13232998666667,848.8744414416666,7.166688297333334,15751
216,fish,6.055593038333334,9.958189367083333,11671.262349166667,20.805275300833333,1.3939444225,0.44096322149999995,375.23421153333334,1250.5453999166666,22.74441363833333,3.0137665229999997,5.823957584583333,4611.170409583333,6.910938128083333,1.1058520765833333,0.19313156158333333,429.41235306666664,962.8005683,8.052230345,8123
